timestamp,age,primary_streaming_service,hours_per_day,hours_per_day_capped,hours_per_day_original,hours_outlier_flag,while_working,while_working_binary,instrumentalist,instrumentalist_binary,composer,composer_binary,fav_genre,exploratory,exploratory_binary,foreign_languages,foreign_languages_binary,bpm,bpm_original,bpm_invalid_flag,anxiety,depression,insomnia,ocd,mental_health_self_report_avg,music_effects,age_missing_original,frequency_classical,frequency_country,frequency_edm,frequency_folk,frequency_gospel,frequency_hip_hop,frequency_jazz,frequency_k_pop,frequency_latin,frequency_lofi,frequency_metal,frequency_pop,frequency_randb,frequency_rap,frequency_rock,frequency_video_game_music,frequency_classical_score,frequency_country_score,frequency_edm_score,frequency_folk_score,frequency_gospel_score,frequency_hip_hop_score,frequency_jazz_score,frequency_k_pop_score,frequency_latin_score,frequency_lofi_score,frequency_metal_score,frequency_pop_score,frequency_randb_score,frequency_rap_score,frequency_rock_score,frequency_video_game_music_score
2022-08-29 16:28:12,33.0,Apple Music,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Lofi,Yes,1.0,Yes,1.0,114.0,114.0,0,8.0,8.0,2.0,2.0,5.0,Improve,0,Sometimes,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0
2022-08-29 16:39:08,32.0,I do not use a streaming service.,3.0,3.0,3.0,0,Yes,1.0,Yes,1.0,No,0.0,Rock,No,0.0,Yes,1.0,93.0,93.0,0,2.0,2.0,8.0,0.0,3.0,No effect,0,Very frequently,Sometimes,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Rarely,3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0
2022-08-29 17:04:16,15.0,Pandora,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Pop,Yes,1.0,No,0.0,145.0,145.0,0,6.0,0.0,0.0,2.0,2.0,Improve,0,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Very frequently,Sometimes,Sometimes,Never,Never,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
2022-08-29 17:22:01,27.0,YouTube Music,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,Metal,Yes,1.0,Yes,1.0,100.0,100.0,0,2.0,0.0,1.0,0.0,0.75,Improve,0,Very frequently,Very frequently,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0
2022-08-29 17:32:02,20.0,I do not use a streaming service.,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,Rock,Yes,1.0,No,0.0,114.0,114.0,0,6.0,2.0,6.0,7.0,5.25,No effect,0,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0
2022-08-29 17:36:01,23.0,I do not use a streaming service.,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,Pop,Yes,1.0,Yes,1.0,109.0,109.0,0,6.0,1.0,0.0,5.0,3.0,Improve,0,Rarely,Very frequently,Never,Rarely,Very frequently,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0
2022-08-29 17:52:06,19.0,Apple Music,3.0,3.0,3.0,0,No,0.0,Yes,1.0,No,0.0,Classical,Yes,1.0,No,0.0,117.5,,0,7.0,6.0,4.0,0.0,4.25,Improve,0,Very frequently,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0
2022-08-29 17:58:47,12.0,YouTube Music,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,No,0.0,No,0.0,117.5,,0,0.0,0.0,3.0,0.0,0.75,Improve,0,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-29 18:00:27,16.0,Other streaming service,3.0,3.0,3.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,No,0.0,No,0.0,72.0,72.0,0,9.0,7.0,10.0,6.0,8.0,No effect,0,Very frequently,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Never,Rarely,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
2022-08-29 18:09:17,17.0,Other streaming service,0.0,0.0,0.0,0,No,0.0,No,0.0,No,0.0,Video game music,No,0.0,Yes,1.0,89.0,89.0,0,10.0,0.0,0.0,0.0,2.5,No effect,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Very frequently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-08-29 18:13:51,14.0,Spotify,1.0,1.0,1.0,0,Yes,1.0,Yes,1.0,No,0.0,Pop,Yes,1.0,No,0.0,140.0,140.0,0,6.0,6.0,3.0,0.0,3.75,Improve,0,Rarely,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
2022-08-29 18:22:58,32.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,Metal,Yes,1.0,No,0.0,84.0,84.0,0,4.0,3.0,1.0,6.0,3.5,Improve,0,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Sometimes,Very frequently,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0
2022-08-29 18:47:22,20.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Pop,No,0.0,Yes,1.0,132.0,132.0,0,6.0,2.0,2.0,1.0,2.75,No effect,0,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-08-29 18:56:27,54.0,I do not use a streaming service.,6.0,6.0,6.0,0,Yes,1.0,No,0.0,No,0.0,Classical,No,0.0,No,0.0,117.5,,0,2.0,2.0,3.0,2.0,2.25,Improve,0,Very frequently,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Never,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0
2022-08-29 18:57:09,18.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,No,0.0,No,0.0,K pop,Yes,1.0,Yes,1.0,124.0,124.0,0,7.0,4.0,5.0,6.0,5.5,Improve,0,Never,Rarely,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0
2022-08-29 19:07:50,14.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,Yes,1.0,No,0.0,181.0,181.0,0,7.0,5.0,3.0,2.0,4.25,Improve,0,Very frequently,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Very frequently,Rarely,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0
2022-08-29 19:08:34,13.0,Other streaming service,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,Yes,1.0,No,0.0,126.0,126.0,0,8.0,5.0,10.0,3.0,6.5,Improve,0,Very frequently,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Never,Never,Sometimes,Sometimes,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0
2022-08-29 19:44:49,19.0,Apple Music,8.0,8.0,8.0,0,Yes,1.0,No,0.0,Yes,1.0,Country,Yes,1.0,No,0.0,109.0,109.0,0,7.0,5.0,6.0,5.0,5.75,Improve,0,Never,Very frequently,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
2022-08-29 20:03:00,14.0,Spotify,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,Yes,1.0,No,0.0,106.0,106.0,0,6.0,8.0,8.0,2.0,6.0,Improve,0,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2022-08-29 20:03:04,14.0,YouTube Music,1.5,1.5,1.5,0,No,0.0,Yes,1.0,No,0.0,Classical,Yes,1.0,Unknown,,140.0,140.0,0,1.0,2.0,4.0,3.0,2.5,Improve,0,Very frequently,Never,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2022-08-29 20:04:14,18.0,Apple Music,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Rap,Yes,1.0,Yes,1.0,170.0,170.0,0,3.0,2.0,0.0,2.0,1.75,Improve,0,Very frequently,Never,Sometimes,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,3.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0
2022-08-29 20:12:32,15.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,No,0.0,No,0.0,Folk,Yes,1.0,Yes,1.0,87.0,87.0,0,6.0,7.0,7.0,4.0,6.0,Improve,0,Rarely,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
2022-08-29 20:18:37,24.0,YouTube Music,6.0,6.0,6.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,No,0.0,No,0.0,117.5,,0,6.0,7.0,2.0,0.0,3.75,No effect,0,Very frequently,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Never,Rarely,Never,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-08-29 20:22:33,17.0,Apple Music,2.0,2.0,2.0,0,Yes,1.0,No,0.0,No,0.0,Pop,No,0.0,Yes,1.0,117.0,117.0,0,9.0,8.0,4.0,8.0,7.25,Improve,0,Rarely,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Sometimes,Rarely,Very frequently,Very frequently,Never,Never,Sometimes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0
2022-08-29 20:47:47,44.0,Spotify,2.0,2.0,2.0,0,No,0.0,No,0.0,No,0.0,Rock,Yes,1.0,No,0.0,105.0,105.0,0,7.0,7.0,2.0,1.0,4.25,Improve,0,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Never,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0
2022-08-29 21:21:30,23.0,Spotify,1.0,1.0,1.0,0,No,0.0,Yes,1.0,No,0.0,Rock,Yes,1.0,No,0.0,120.0,,0,1.0,0.0,1.0,0.0,0.5,Improve,0,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Never,Very frequently,Never,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
2022-08-29 21:24:24,21.0,Apple Music,1.0,1.0,1.0,0,No,0.0,No,0.0,No,0.0,Rap,No,0.0,No,0.0,160.0,160.0,0,4.0,3.0,4.0,5.0,4.0,Improve,0,Rarely,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Never,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0
2022-08-29 22:00:46,57.0,Other streaming service,2.0,2.0,2.0,0,No,0.0,No,0.0,No,0.0,R&B,Yes,1.0,No,0.0,118.0,,0,2.0,0.0,0.0,0.0,0.5,Improve,0,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0
2022-08-29 22:04:50,23.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Rock,Yes,1.0,Yes,1.0,141.0,141.0,0,0.0,5.0,7.0,0.0,3.0,No effect,0,Rarely,Rarely,Never,Very frequently,Never,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Very frequently,Very frequently,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0
2022-08-29 22:52:14,18.0,Spotify,1.0,1.0,1.0,0,Yes,1.0,Yes,1.0,No,0.0,Pop,No,0.0,Yes,1.0,105.0,105.0,0,8.0,7.0,7.0,0.0,5.5,Improve,0,Sometimes,Rarely,Never,Never,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,Never,Never,Very frequently,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0
2022-08-29 23:20:48,26.0,Spotify,14.0,12.0,14.0,1,Yes,1.0,No,0.0,No,0.0,Hip hop,Yes,1.0,Yes,1.0,158.0,158.0,0,5.0,10.0,8.0,0.0,5.75,No effect,0,Sometimes,Sometimes,Rarely,Very frequently,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,2.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0
2022-08-29 23:36:14,13.0,YouTube Music,3.0,3.0,3.0,0,Yes,1.0,Unknown,,Yes,1.0,Classical,No,0.0,No,0.0,80.0,80.0,0,8.0,7.0,9.0,2.0,6.5,Improve,0,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30 00:00:29,15.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,Yes,1.0,No,0.0,118.0,118.0,0,9.0,6.0,8.0,5.0,7.0,Improve,0,Very frequently,Never,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
2022-08-30 00:14:35,57.0,YouTube Music,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Rock,Yes,1.0,No,0.0,125.0,125.0,0,2.0,2.0,7.0,0.0,2.75,No effect,0,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Never,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0
2022-08-30 01:01:09,12.0,Spotify,0.5,0.5,0.5,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,Yes,1.0,Yes,1.0,109.0,109.0,0,7.0,8.0,6.0,2.0,5.75,Improve,0,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-08-30 05:16:13,26.0,Spotify,6.0,6.0,6.0,0,Yes,1.0,No,0.0,No,0.0,EDM,No,0.0,Yes,1.0,156.0,156.0,0,10.0,10.0,8.0,2.0,7.5,No effect,0,Never,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Rarely,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2022-08-30 06:05:56,17.0,Spotify,1.0,1.0,1.0,0,Yes,1.0,Yes,1.0,No,0.0,Country,No,0.0,No,0.0,105.0,105.0,0,8.0,5.0,2.0,3.0,4.5,Improve,0,Never,Very frequently,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
2022-08-30 06:10:58,17.0,Spotify,2.0,2.0,2.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,Yes,1.0,Yes,1.0,117.5,,0,7.0,8.0,2.0,5.0,5.5,Improve,0,Very frequently,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0
2022-08-30 08:00:32,69.0,Pandora,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,Yes,1.0,Yes,1.0,72.0,72.0,0,1.0,1.0,2.0,0.0,1.0,Improve,0,Very frequently,Sometimes,Never,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Never,3.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0
2022-08-30 09:35:28,17.0,Spotify,3.0,3.0,3.0,0,Yes,1.0,Yes,1.0,Yes,1.0,R&B,Yes,1.0,Yes,1.0,148.0,148.0,0,9.0,10.0,10.0,3.0,8.0,No effect,0,Very frequently,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Never,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Never,3.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0
2022-08-30 10:10:44,32.0,Spotify,12.0,12.0,12.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Jazz,Yes,1.0,Yes,1.0,200.0,200.0,0,9.0,4.0,4.0,4.0,5.25,Improve,0,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Rarely,Never,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Never,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0
2022-08-30 11:05:06,22.0,YouTube Music,3.0,3.0,3.0,0,No,0.0,Yes,1.0,No,0.0,Classical,Yes,1.0,No,0.0,113.0,113.0,0,8.0,2.0,4.0,0.0,3.5,No effect,0,Very frequently,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-08-30 11:12:36,38.0,Spotify,1.0,1.0,1.0,0,No,0.0,No,0.0,No,0.0,Metal,Yes,1.0,Yes,1.0,191.0,191.0,0,1.0,1.0,5.0,1.0,2.0,Improve,0,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0
2022-08-30 12:03:11,18.0,YouTube Music,10.0,10.0,10.0,0,Yes,1.0,No,0.0,No,0.0,EDM,Yes,1.0,No,0.0,140.0,140.0,0,10.0,9.0,9.0,8.0,9.0,Improve,0,Never,Never,Very frequently,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Never,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0
2022-08-30 13:07:20,14.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,Yes,1.0,Yes,1.0,40.0,40.0,0,3.0,0.0,2.0,3.0,2.0,Improve,0,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0
2022-08-30 14:25:28,14.0,Other streaming service,0.5,0.5,0.5,0,Yes,1.0,Yes,1.0,No,0.0,Video game music,Yes,1.0,Yes,1.0,173.0,173.0,0,4.0,0.0,4.0,0.0,2.0,Improve,0,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Never,Never,Never,Very frequently,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
2022-08-30 14:43:14,19.0,Spotify,5.0,5.0,5.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Metal,Yes,1.0,Yes,1.0,180.0,180.0,0,2.0,3.0,5.0,2.0,3.0,Improve,0,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0
2022-08-30 16:04:47,20.0,YouTube Music,3.0,3.0,3.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Classical,Yes,1.0,No,0.0,100.0,100.0,0,2.0,3.0,3.0,0.0,2.0,Improve,0,Very frequently,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0
2022-08-30 16:43:28,18.0,Spotify,2.0,2.0,2.0,0,No,0.0,No,0.0,No,0.0,Rock,Yes,1.0,No,0.0,123.0,123.0,0,8.0,4.0,3.0,0.0,3.75,Improve,0,Never,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0
2022-08-30 16:47:39,30.0,Spotify,13.0,12.0,13.0,1,Unknown,,No,0.0,No,0.0,K pop,Yes,1.0,Yes,1.0,145.0,145.0,0,10.0,10.0,10.0,7.0,9.25,Improve,0,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,2.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0
2022-08-30 17:33:13,31.0,I do not use a streaming service.,4.0,4.0,4.0,0,Yes,1.0,Yes,1.0,No,0.0,Classical,Yes,1.0,Yes,1.0,55.0,55.0,0,8.0,8.0,9.0,3.0,7.0,Improve,0,Very frequently,Rarely,Never,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
2022-08-30 17:43:36,72.0,Spotify,6.0,6.0,6.0,0,Yes,1.0,Yes,1.0,Yes,1.0,Rock,No,0.0,No,0.0,77.0,77.0,0,0.0,1.0,0.0,2.0,0.75,Improve,0,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Very frequently,Never,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0
2022-08-30 18:15:39,73.0,Pandora,3.0,3.0,3.0,0,Yes,1.0,No,0.0,No,0.0,R&B,Yes,1.0,Yes,1.0,118.0,4.0,1,5.0,4.0,0.0,1.0,2.5,Improve,0,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0
2022-08-31 01:39:16,16.0,Spotify,4.0,4.0,4.0,0,Yes,1.0,No,0.0,No,0.0,Pop,Yes,1.0,Yes,1.0,150.0,150.0,0,7.5,5.0,7.0,8.5,7.0,Improve,0,Rarely,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0
